"Resp_Day","ID_fish","chamber_ch","Temp_class","RMR","RMR_var","RMR_perc","time_start","time_end","mass","length","volume_net","SMR","MMR","log_mass","Month","resid","SMR_mass","SMR_resid","RMR_mass","RMR_resid","MMR_mass","MMR_resid","Rack","Bin","TagID","Final_Mass_g","Final_Length_mm","Gonad_mass_g","Sex","Fat_mass_g","Ventricle_mass_g","Otolith_age_y","mass_prev","SGR","Period_start","Period_end","SMR_prev","SMR_mass_prev","RMR_prev","RMR_mass_prev","MMR_prev","MMR_mass_prev","Overall_SGR","SGR_predict","SGR_resid","time","Month_int","GutRatio_1","GutRatio_2"
28,10,"D3",18,0.641923028518703,0.0100160212528026,1.5603149922687,2023-06-20 15:52:00,2023-06-21 11:02:00,2.01,71,707.99,0.497081937485163,1.39942497244026,0.303196057420489,"June",0.0303582894367295,0.611221865197601,0.062564858864812,0.968911696642287,0.104275165049543,1.95012585732943,0.0303582894367295,1,7,"YR",2.49,77,0.1227,"M",0.021,"",NA,1.33,1.72064908265551,2023-05-27,2023-06-20,0.250793024295187,0.516804388107785,0.380714854427171,0.650889964479384,1.02601612483811,2.11088664873177,0.547809536156555,0.990521281401014,0.730127801254494,35,2,0.694154489,0.640935673
28,11,"C4",18,0.914334645384862,0.0833298160463423,9.11371087893832,2023-06-20 15:52:00,2023-06-21 11:02:00,3.37,84,706.63,0.685580197446253,1.73574978393892,0.527629900871339,"June",-0.188882375383104,0.395535120070018,-0.12644897185807,0.595154691199078,-0.107379172469261,1.17712335352437,-0.188882375383104,1,7,"BrL",4.1,90,0.13,"M",0.155,"0.0035",1,2.92,0.597204700350333,2023-05-27,2023-06-20,0.541017977364504,0.330882013960215,0.742199689565481,0.516371282800029,2.13862199964733,1.87847413875817,0.349962884817454,0.538130898508023,0.0590738018423103,35,2,0.664562669,0.675027263
28,12,"D1",18,0.438932788325628,0.0153874284846579,3.50564571477002,2023-06-20 15:52:00,2023-06-21 11:02:00,2.79,78,707.21,0.32410821260135,1.46259962391206,0.445604203273598,"June",-0.0682504272193468,0.536939096364569,0.0062910046078769,0.702381756199362,-0.0354358110692921,1.55401041145587,-0.0682504272193468,1,7,"BrR",6.53,108,0.651,"F",0.299,"0.004",1,2.26,0.877819927287833,2023-05-27,2023-06-20,0.340078123432801,0.580048964962469,0.586000966441441,0.752118180325145,1.450634073816,2.11911531106826,1.07667145886506,0.906331738651983,-0.0285118113641505,35,2,0.748638838,0.665993946
28,13,"C3",18,0.601130387083873,0.054595990339098,9.08222101430392,2023-06-20 15:52:00,2023-06-21 11:02:00,1.95,72,708.05,0.427195683122349,0.94607734193217,0.290034611362518,"June",-0.00526518245145254,0.426321755627372,-0.0938965272710011,0.711054670995893,-0.0301060399682538,1.79654942205572,-0.00526518245145254,1,7,"RL",2.67,81,0.0449,"F",NA,"0.0015",1.5,1.28,1.75403872768387,2023-05-27,2023-06-20,0.252168131277936,0.459676058314007,0.520606832014913,0.666645151353125,0.909997690646592,1.95407848557563,0.856611296034141,1.11010590440954,0.643932823274333,35,2,0.779324056,0.668822768
28,14,"D2",18,0.696878368179727,0.0466908951124537,6.70000637764265,2023-06-20 15:52:00,2023-06-21 11:02:00,2.47,79,707.53,0.469632900511235,1.56796556554291,0.392696953259666,"June",-0.0391998782398505,0.353919185477972,-0.17472991717806,0.491375689071119,-0.190595367811341,1.66151579082571,-0.0391998782398505,1,7,"RR",3.16,86,0.2,"M",0.0835,"0.0022",1,2.04,0.79695142826567,2023-05-27,2023-06-20,0.4303124218595,0.532317360773342,0.596915429610859,0.756165883856503,1.15692049896932,2.20983629923992,0.361045486160432,0.70538939616712,0.0915620320985499,35,2,0.749316317,0.678339818
28,15,"D4",18,0.619607423635476,0.0573398411527055,9.25422113509721,2023-06-20 15:52:00,2023-06-21 11:02:00,2.18,76,707.82,0.342142491865978,1.31176369321244,0.338456493604605,"June",-0.0252523357691363,0.553676262942433,0.0196218819893477,0.802784534128688,0.022589963425588,1.71574213037964,-0.0252523357691363,1,7,"BL",2.99,85,0.084,"M",0.075,"",NA,1.76,0.891712782295572,2023-05-27,2023-06-20,0.310278295664888,0.43010033173406,0.502587308080181,0.780599313396871,1.31626755409686,1.88537051732645,0.488159021905679,0.813630501396404,0.0780822808991676,35,2,0.686080948,0.689295039
28,16,"C1",18,0.923716258721377,0.127537013120809,13.8069468753693,2023-06-20 15:52:00,2023-06-21 11:02:00,3.02,79,706.98,0.571553945181029,1.66581565926128,0.480006942957151,"June",0.119695862309097,0.412992947527666,-0.107691387475415,0.609528367779506,-0.0970151109397576,2.39552227564789,0.119695862309097,1,7,"BR",5.12,97,0.342,"F",0.224,"",NA,2.6,0.623939109830592,2023-05-27,2023-06-20,0.351662525741394,0.54920421688942,0.626230305146556,0.678338736709322,1.27568010984566,2.04727522771026,0.586805962291537,0.677193772319079,-0.0532546624884875,35,2,0.820576132,0.690857681
29,17,"A4",18,0.606692683789123,0.0190935008564492,3.14714539446892,2023-06-21 15:53:00,2023-06-22 10:38:00,2.78,85,707.22,0.462173051763588,1.5677482375593,0.444044795918076,"June",0.012280191549346,0.796501203808561,0.177552413550349,1.04851480418472,0.138565533068705,1.87061556156672,0.012280191549346,1,8,"YL",3.57,91,0.0743,"F",0.0675,"0.0026",1,2.14,1.09018791111994,2023-05-28,2023-06-21,0.38976802520047,0.399548190878511,0.500984455228359,0.542351397853522,0.843113391429003,1.62085028817844,0.385249691593274,0.734289499821383,0.355898411298556,36,2,0.688255613,0.623336745
29,18,"B3",18,1.0754946279471,0.163870076958281,15.2367173856623,2023-06-21 15:53:00,2023-06-22 10:38:00,4.79,93,705.21,0.608356592691683,2.39498269572922,0.680335513414563,"June",0.0180043158294604,0.50936509629249,-0.0166048408926815,0.739255011298624,-0.0132147564391542,1.89543400224916,0.0180043158294604,1,8,"YR",10.06,116,0.905,"F",0.512,"0.07",1,3.12,1.78623920667264,2023-05-28,2023-06-21,0.486539918277274,0.601328290264307,0.587183878015996,0.757769748433066,1.68768402010548,2.08890346412973,1.18971651870879,0.844466842935207,0.94177236373743,36,2,0.783512064,0.586206897
29,20,"A3",18,0.856020039977627,0.106640682609508,12.4577320190186,2023-06-21 15:53:00,2023-06-22 10:38:00,3.47,85,706.53,0.567283618538086,1.41470765598128,0.540329474790874,"June",-0.0504204428034273,0.631395921337073,0.0766677491620905,0.879134062449583,0.0620460736535634,1.61913816055681,-0.0504204428034273,1,8,"BrR",5.36,99,0.334,"F",0.128,"0.0048",1,2.86,0.805554038029195,2023-05-28,2023-06-21,0.403338089683867,0.504431521531589,0.598903148494699,0.724830388169784,1.5102762515205,2.84362572927325,0.595380880028163,0.641146296826255,0.16440774120294,36,2,NA,NA
29,21,"B1",18,0.458490737842529,0.00806146803021884,1.7582619156393,2023-06-21 15:53:00,2023-06-22 10:38:00,2.42,84,707.58,0.335859573332955,1.33696875302655,0.383815365980431,"June",0.148233179688659,0.585960698351337,0.0442344649594823,0.943430810133816,0.0927010214684036,2.55821788613318,0.148233179688659,1,8,"RL",5.93,97,0.2248,"F",0.175,"",NA,1.84,1.14167486894875,2023-05-28,2023-06-21,0.368617870336243,0.478510072366479,0.446512002651716,0.640702855280165,1.00254373880855,1.62379074521934,0.73250719266686,0.90581273630097,0.235862132647783,36,2,0.637681159,0.616438356
29,22,"A1",18,0.728802666384598,0.0303167848026112,4.15980706451103,2023-06-21 15:53:00,2023-06-22 10:38:00,3.34,88,706.66,0.564618030519292,1.53463429052784,0.523746466811564,"June",0.00650140527845049,0.646464882555643,0.0869109150248288,0.832816317336916,0.0385401920360029,1.84588974319758,0.00650140527845049,1,8,"RR",3.41,85,0.072,"M",0.0506,"0.0074",1,2.89,0.602976270267784,2023-05-28,2023-06-21,0.424996155813472,0.442513518876331,0.528389045618072,0.616033272217653,1.47780323883543,1.56649071740064,0.229170704531428,0.506682672126643,0.0962935981411411,36,2,0.651880424,0.619975639
29,23,"A2",18,0.930504125994227,0.0617608216327152,6.63735064760995,2023-06-21 15:53:00,2023-06-22 10:38:00,3.46,88,706.54,0.734225314951166,1.75977372371444,0.539076098792777,"June",0.112925833826164,0.602919057464989,0.0566249885827648,0.826359984973921,0.035160245411421,2.35846907047336,0.112925833826164,1,8,"BL",6.33,105,0.75,"M",0.22,"",NA,2.6,1.19065476684249,2023-05-28,2023-06-21,0.505599463624824,0.412491414608716,0.637519800399332,0.66030370570895,1.50674689993802,2.03327243886062,0.848565079937396,0.777961084191738,0.412693682650748,36,2,0.726588629,0.578947368
29,24,"B2",18,0.451290237730135,0.0186357476868011,4.12943736175941,2023-06-21 15:53:00,2023-06-22 10:38:00,2.1,78,707.9,0.330409343546647,1.10688010686648,0.322219294733919,"June",0.0645965028177428,0.516592178227282,-0.010486196775406,0.690410999442293,-0.0429013318392017,2.11008939197393,0.0645965028177428,1,8,"BR",4.78,95,0.0537,"F",0.1921,"",NA,0.95,3.3051276629872,2023-05-28,2023-06-21,0.277812303155442,0.445807122696933,0.406293860479354,0.795685090540158,0.822902012445438,2.12507105938889,0.894138514744669,1.33184848845192,1.97327917453528,36,2,0.625,0.697651663
29,25,"C1",18,0.716291890110281,0.0432288378983505,6.03508688220593,2023-06-21 15:53:00,2023-06-22 10:38:00,2.71,79,707.29,0.537628152204503,1.58520283312372,0.432969290874406,"June",0.00296508384832362,0.558436319728995,0.0233396333257591,1.07104927525529,0.147800418007123,1.8309202803316,0.00296508384832362,1,9,"YL",2.81,83,0.163,"M",0.076,"0.0015",1,2.28,0.719888299688584,2023-05-28,2023-06-21,0.401639311426075,0.467531844455813,0.512582972522447,0.719852024221866,1.36759511481928,2.42731251495663,0.300435763555916,0.641892168790635,0.077996130897949,36,2,0.70230608,0.5889029
29,27,"D4",18,0.925041722008623,0.161611523439326,17.4707280325048,2023-06-21 15:53:00,2023-06-22 10:38:00,4.19,89,705.81,0.553285711778083,2.07251622252092,0.622214022966295,"June",0.073464430424666,0.405919780530173,-0.115193807900781,0.686869091905321,-0.0451350594584624,2.15361854236082,0.073464430424666,1,9,"",NA,NA,NA,"",NA,"",NA,3.08,1.28237973728568,2023-05-28,2023-06-21,0.534847145980085,0.390240532877955,0.710253639317097,0.607449041191058,1.08056485802261,2.17412950531613,1.47664769318139,0.794563209273786,0.487816528011895,36,2,NA,NA
29,28,"D2",18,0.837675402734891,0.0350171824632545,4.1802806133412,2023-06-21 15:53:00,2023-06-22 10:38:00,5.56,97,704.44,0.646979825169242,1.98213381154122,0.745074791582057,"June",0.110329346331418,0.637443882269706,0.0808079344628982,0.837320827089416,0.040882860096846,2.34441071526802,0.110329346331418,1,9,"",NA,NA,NA,"",NA,"",NA,4.26,1.10970394992172,2023-05-28,2023-06-21,0.508799513012009,0.856697384674784,0.595463782021615,1.21288639163521,1.05841225421737,1.96675658687005,0.921160136667229,0.516836714919053,0.592867235002663,36,2,NA,NA
29,29,"C2",18,0.93919973111037,0.0474180378032299,5.04877037679407,2023-06-21 15:53:00,2023-06-22 10:38:00,2.77,77,707.23,0.736050198048021,1.85709883553654,0.442479769064449,"June",-0.054268852021996,0.632997236564948,0.077767791082952,1.09399962830552,0.157008140778354,1.60485389025254,-0.054268852021996,1,9,"RL",3.57,89,0.275,"M",0.1271,"",NA,1.52,2.50057077225443,2023-05-28,2023-06-21,0.278252602221312,0.35468919028742,0.379021333691618,0.549896278709574,1.07041710065795,1.86686420259549,0.795276978543026,1.0497808464104,1.45078992584402,36,2,0.789875836,0.592543276
29,30,"D3",18,0.879085310889821,0.0777551557520458,8.84500682571308,2023-06-21 15:53:00,2023-06-22 10:38:00,3.16,80,706.84,0.57926689736782,1.90065986505783,0.499687082618404,"June",0.0235059207776678,0.583415451764267,0.042343904264635,0.840823253789111,0.0426956803604441,1.91959792642061,0.0235059207776678,1,9,"",NA,NA,NA,"",NA,"",NA,2.45,0.519355108249357,2023-05-03,2023-06-21,0.136808817769303,0.525977134545744,0.275466743702205,0.682226450164971,0.782102496880754,1.75888969192306,0.378869480784836,0.684230924954809,-0.164875816705452,36,2,NA,NA
29,31,"C3",18,0.821121250978847,0.0799125886654844,9.73213012940801,2023-06-21 15:53:00,2023-06-22 10:38:00,4.19,85,705.81,0.594544994358065,2.3769926437205,0.622214022966295,"June",-0.059375933394287,0.595719024572087,0.0514074467551513,0.805199716337937,0.0238945795556681,1.58609215828331,-0.059375933394287,1,9,"BL",3.58,89,0.1749,"F",0.0622,"0.0019",1,3.31,0.982302268937812,2023-05-28,2023-06-21,0.533178091237399,0.520589086302759,0.732157497412152,0.811390854629499,1.28255323010538,2.37557186962323,0.399357483909041,0.52947458058308,0.452827688354732,36,2,0.748788368,0.731656184
30,33,"D4",18,0.563658289757129,0.0254702454467805,4.5187387304736,2023-06-22 15:21:00,2023-06-23 08:26:00,2.62,79,707.38,0.367475623251464,1.49617180273072,0.418301291319745,"June",-0.0339295171114841,0.691390754519176,0.11608954476424,0.857593731892447,0.0512725644604185,1.68180188240154,-0.0339295171114841,1,10,"",NA,NA,NA,"",NA,"",NA,2.17,0.785196459252656,2023-05-29,2023-06-22,0.376142952654205,0.476821891660845,0.512529265206927,0.753107493065301,0.994976683912292,1.97343007188163,0.587756389286565,0.769404297376343,0.0157921618763134,37,2,NA,NA
30,34,"D3",18,1.34058430321428,0.206050173534487,15.3701764999371,2023-06-22 15:21:00,2023-06-23 08:26:00,4.83,93,705.17,0.929722832538102,2.28358129770044,0.683947130751512,"June",-0.0269568240120017,0.623731005866399,0.0713633105371321,0.763665375784389,0.00089406668470057,1.70902150405393,-0.0269568240120017,1,10,"YR",8.09,109,0.5305,"F",0.3836,"0.008",1,1.91,3.8655967733581,2023-05-29,2023-06-22,0.402616965064131,0.429182891612506,0.502538612793765,0.65023860763928,1.10828668041409,1.98335750634205,1.65119194339221,1.27977314676758,2.58582362659051,37,2,0.777365492,0.667022412
30,35,"C3",18,0.807178142467465,0.0538169309543571,6.66729289644092,2023-06-22 15:21:00,2023-06-23 08:26:00,3.5,92,706.5,0.615165189224875,1.67540149537128,0.544068044350276,"June",0.16724882641479,0.392580029913277,-0.129705819193455,0.726373354418233,-0.020849129100314,2.67271824155561,0.16724882641479,1,10,"",NA,NA,NA,"",NA,"",NA,3.45,0.059953072717082,2023-05-29,2023-06-22,0.476759071442922,0.499338438371274,0.677634877144345,0.783074357743171,1.42526853503289,2.15159839193247,0.423530298667574,0.488661622556552,-0.42870854983947,37,2,NA,NA
30,37,"C1",18,0.850179659312226,0.0755443039539321,8.88568705760916,2023-06-22 15:21:00,2023-06-23 08:26:00,5.02,97,704.98,0.630947469308566,2.37940183818181,0.700703717145019,"June",0.0499934263434213,0.423304706666532,-0.0969809256060599,0.568536489243089,-0.127250690289864,2.04031760865213,0.0499934263434213,1,10,"",NA,NA,NA,"",NA,"",NA,4.38,0.568255038813679,2023-05-29,2023-06-22,0.687869855711418,0.309008597041418,0.779380740366209,0.593563845645049,1.76276412346225,1.77605048336749,1.00114841508189,0.507110588576296,0.0611444502373832,37,2,NA,NA
30,38,"D2",18,0.724530414229176,0.056724800277165,7.82918137915773,2023-06-22 15:21:00,2023-06-23 08:26:00,2.21,76,707.79,0.458276833602533,1.55264390334145,0.344392273685111,"June",-0.0899444871739271,0.395878787174337,-0.126071791889327,0.727889372192429,-0.0199436553090189,1.47829076615122,-0.0899444871739271,1,10,"RR",4.17,91,0.168,"F",0.17,"",NA,1.26,2.34116997735948,2023-05-29,2023-06-22,0.20895756749119,0.601108623701952,0.360207962655657,0.933077104389201,0.754369230492871,2.80879914839523,1.1927365773147,1.25111275728935,1.09005722007013,37,2,0.665989848,0.613253012
30,39,"C2",18,0.585749096813598,0.0720601198122593,12.3022161202223,2023-06-22 15:21:00,2023-06-23 08:26:00,2.3,78,707.7,0.378050430990904,1.52724968948603,0.361727836017593,"June",-0.0678747212256344,0.451466619672897,-0.069008377792321,0.563850412029665,-0.130845131537111,1.55535535979475,-0.0678747212256344,1,10,"BL",3.84,91,0.0606,"F",0.0615,"0.0039",1,2.03,0.520305541172533,2023-05-29,2023-06-22,0.267013628208982,0.407122095844061,0.41193628253761,0.618453772268236,1.16979750415054,2.30726044850634,0.560313282460265,0.773065445926132,-0.252759904753599,37,2,0.661797753,0.583216783
30,41,"B3",18,0.870352403639856,0.0411056347112524,4.7228725444253,2023-06-22 15:21:00,2023-06-23 08:26:00,2.97,82,707.03,0.660523804986471,2.44491974993209,0.472756449317212,"June",-0.0630417111050146,0.315318095153299,-0.224885128655329,0.494431989323425,-0.187902472195998,1.57276067006298,-0.0630417111050146,1,11,"YL",5.05,94,0.5566,"M",0.1764,"0.0038",2,1.87,1.92759800811714,2023-05-29,2023-06-22,0.265704768329733,0.3405940109528,0.453166648156611,0.45862375252447,1.46459951399461,1.68264043170849,0.625683776945696,0.877445961813651,1.05015204630349,37,2,0.712707182,0.696629213
30,42,"A3",18,1.39977945260529,0.176620025010022,12.6177037876427,2023-06-22 15:21:00,2023-06-23 08:26:00,5.1,92,704.9,1.0151587654406,2.63514771383184,0.707570176097936,"June",0.108309214160318,0.561423102162756,0.0256562566090095,0.785173911926203,0.0129568276983027,2.33353095072023,0.108309214160318,1,11,"YR",8.76,113,0.3674,"F",0.6182,"0.0014",1,3.66,1.38240580132085,2023-05-29,2023-06-22,0.665644968018971,0.414236531216009,1.04687905847462,0.632343827662017,2.10386083970727,2.60631544787397,1.19602762664555,0.771792080869072,0.610613720451782,37,2,0.72834891,0.573300573
30,43,"B2",18,0.675537977267752,0.0140469000017504,2.07936496162122,2023-06-22 15:21:00,2023-06-23 08:26:00,3.36,84,706.64,0.568067298943501,1.79470105925308,0.526339277389844,"June",-0.0197459192340345,0.473311915043642,-0.0484865855337442,0.656572458539086,-0.0647263723824197,1.73763450555835,-0.0197459192340345,1,11,"BrL",5.01,98,0.2013,"F",0.1624,"0.0036",NA,2.8,0.759673153308145,2023-05-29,2023-06-22,0.349504136925635,0.413660250833788,0.531954551112336,0.604528355095895,1.05443789448614,1.92306324030399,0.506462630514178,0.612256762780182,0.147416390527963,37,2,0.795121951,0.588110403
30,44,"B1",18,0.738943944191475,0.00516566703075153,0.699060743559325,2023-06-22 15:21:00,2023-06-23 08:26:00,3.93,87,706.07,0.623968909265085,1.65993063476585,0.594392550375427,"June",0.0402983002476887,0.733276172999307,0.141633550337327,0.99448757112059,0.115590326116428,1.99527449714481,0.0402983002476887,1,11,"BrR",5.03,99,0.4321,"M",0.2373,"",NA,2.33,2.17821315959817,2023-05-29,2023-06-22,0.411070308393733,0.488100362724239,0.551201641198834,0.672147306327753,1.22532605834292,1.67491112192157,0.660378230434102,0.805636375433971,1.3725767841642,37,2,0.71656051,0.686847599
30,45,"A1",18,0.880431610166064,0.0329811892033478,3.74602511115281,2023-06-22 15:21:00,2023-06-23 08:26:00,3.49,83,706.51,0.665008769343362,1.83197679521613,0.54282542695918,"June",-0.0307522863702813,0.41311344705017,-0.107564691257082,0.68294327320634,-0.0476244019543777,1.69415079914778,-0.0307522863702813,1,11,"RL",4.81,95,0.1181,"F",0.1684,"",NA,2.08,2.15639101042129,2023-05-29,2023-06-22,0.298718069760616,0.398724117969244,0.514916126024354,0.636354345587709,1.30923123717099,1.6778393676323,0.553442016061735,0.835880578627793,1.3205104317935,37,2,0.772984441,0.658436214
30,46,"A4",18,0.336476901039867,0.00537216789692087,1.59659337099171,2023-06-22 15:21:00,2023-06-23 08:26:00,1.76,70,708.24,0.25426743591305,1.02267613627546,0.24551266781415,"June",0.0238715647357534,0.432820494743566,-0.0873262058426114,0.651991673197524,-0.0677669844162273,1.92121476698738,0.0238715647357534,1,11,"RR",2.59,80,0.0855,"F",0.0483,"0.0014",1,1.67,0.21870909425582,2023-05-29,2023-06-22,0.208939744361536,0.327465211060544,0.30460191673658,0.70354780590748,1.03965367525648,2.11650001054934,0.332219904112273,0.756252987343532,-0.537543893087712,37,2,0.67617866,0.583941606
30,47,"A2",18,0.540783664787987,0.0210271261649163,3.88826947521795,2023-06-22 15:21:00,2023-06-23 08:26:00,1.52,69,708.48,0.406012086039967,0.919915448329958,0.181843587944773,"June",0.027921113965701,0.616883280979733,0.0665689770114787,0.80070424573183,0.0214630976941323,1.93921278307722,0.027921113965701,1,11,"BL",2.08,76,0.1026,"M",0.0166,"",NA,1.03,1.621464719236,2023-05-29,2023-06-22,0.224174763329987,0.508776094235,0.353430273764819,1.07852623679431,0.76759311357473,2.25232439098481,0.475289122223579,1.06887766809591,0.552587051140091,37,2,0.695493301,0.588059701
30,48,"B4",18,0.828949835291105,0.0244833805769443,2.95354188330907,2023-06-22 15:21:00,2023-06-23 08:26:00,3.18,80,706.82,0.630239200943518,2.3162399949732,0.502427119984433,"June",-0.0476800352240362,0.648249770972608,0.0881083490374342,0.841424787951235,0.043006268302221,1.62938725940069,-0.0476800352240362,1,11,"",NA,NA,NA,"",NA,"",NA,1.56,2.96748073137767,2023-05-29,2023-06-22,0.231188699726582,0.626084361978372,0.360046889922996,1.19626916198556,1.42968634641554,2.02859777600443,1.4145860827754,1.09138238305894,1.87609834831873,37,2,NA,NA
31,49,"D4",18,1.54741041749752,0.167471718749277,10.8227084977309,2023-06-23 15:51:00,2023-06-24 09:21:00,5.826,95,704.174,1.12291871382894,2.74136576392707,0.765370480291648,"June",0.0371990284799394,0.599549245825269,0.0541908380486038,0.76149939827675,-0.000339469163874844,1.98108623231599,0.0371990284799394,1,12,"YL",8.06,109,0.8955,"F",0.3058,"0.0057",1,3.36,2.29329035234221,2023-05-30,2023-06-23,0.811419391982215,0.491899205484809,1.06631861871542,0.976231869950179,1.90175177997052,2.2892836166052,1.42742372255604,0.917904101334854,1.37538625100735,38,2,0.808253968,0.698834197
31,51,"C3",18,0.86693920872795,0.104208112647046,12.0202329757295,2023-06-23 15:51:00,2023-06-24 09:21:00,5.224,91,704.776,0.643121565355656,2.23186975654603,0.718003168267017,"June",0.0290385926612698,0.557218489879318,0.022391495982332,0.982061051837895,0.110129453768387,1.94420897675343,0.0290385926612698,1,12,"BrL",8.69,106,1.4698,"F",0.1412,"",NA,3.3,1.9139205145904,2023-05-30,2023-06-23,0.511659886280961,0.601472934388369,0.742276359438494,0.782111650033517,1.90302873343808,1.71928978201194,0.908555381028567,0.735102018098875,1.17881849649152,38,2,0.777018634,0.656073446
31,52,"C2",18,0.794098524468137,0.0471976978194295,5.9435569221138,2023-06-23 15:51:00,2023-06-24 09:21:00,3.015,77,706.985,0.58775586234481,2.16824916708099,0.47928731647617,"June",0.0675951501976216,0.447234482043344,-0.073098742436303,0.600965539894583,-0.103159463928962,2.12470921542092,0.0675951501976216,1,12,"BrR",5.65,100,0.516,"M",0.2451,"",NA,2.75,0.38332882708612,2023-05-30,2023-06-23,0.550126142448518,0.48333444493421,0.775815944835984,0.620724204206834,1.43235387659079,1.7496050445476,0.785918520875814,0.70596701192506,-0.32263818483894,38,2,NA,0.626692456
31,53,"D3",18,1.00827571599241,0.0725358838362349,7.19405244872337,2023-06-23 15:51:00,2023-06-24 09:21:00,3.022,80,706.978,0.719149096249027,1.56598716473425,0.480294460003007,"June",0.0870823414612148,0.743497265488835,0.147645352600492,0.971706577616153,0.105526108874861,2.22221816245069,0.0870823414612148,1,12,"RL",4.06,93,0.1192,"M",0.1347,"",NA,1.59,2.67577019841003,2023-05-30,2023-06-23,0.332926366644548,0.756540175718976,0.564849724802885,0.910325142742522,1.54710984655608,2.00716457655552,0.981737018435765,1.08577385121328,1.58999634719675,38,2,0.741552511,0.674786845
31,54,"D2",18,1.26018661916125,0.210784804810392,16.7264753970078,2023-06-23 15:51:00,2023-06-24 09:21:00,6.763,102,703.237,0.782906760141655,3.03756161941066,0.830139387425343,"June",0.0409145253196908,0.704128794099022,0.124018081417235,0.90185050406358,0.0731255186878837,1.99810762290871,0.0409145253196908,1,12,"RR",10.53,119,0.542,"F",0.4301,"0.0067",1,4.42,1.77219534376332,2023-05-30,2023-06-23,0.81570700870272,0.609055218981188,1.02845097108452,1.14136410690727,2.27010751228164,2.28240884615535,1.10299813611836,0.665811361206482,1.10638398255684,38,2,0.771377672,0.68774395
31,55,"C1",18,0.839971928699036,0.0370877748023131,4.41535883940256,2023-06-23 15:51:00,2023-06-24 09:21:00,3.177,82,706.823,0.5853844587163,2.29654646194505,0.502017214827147,"June",0.0716839288379984,0.703601081485964,0.123692475360857,1.05402038943267,0.140839978476396,2.14480730523837,0.0716839288379984,1,12,"BL",4.51,93,0.261,"M",0.1461,"",NA,2.37,1.22103083391808,2023-05-30,2023-06-23,0.467755619331212,0.565876094183296,0.656358463364811,0.712276019993267,1.88174165307298,1.77122956634429,0.674391204555087,0.77440568054775,0.44662515337033,38,2,0.839003645,0.666342412
31,56,"C4",18,1.07785612302481,0.0535312037329328,4.96645169883222,2023-06-23 15:51:00,2023-06-24 09:21:00,4.137,88,705.863,0.807366051204363,2.27471958533218,0.616685520895512,"June",-0.0539320349329488,0.477200023858565,-0.0449335662555185,0.615508422276769,-0.092775033710869,1.60609901746726,-0.0539320349329488,1,12,"BR",10.38,117,0.4739,"F",0.5804,"0.0074",1,2.03,2.96639622677324,2023-05-30,2023-06-23,0.355161015223429,0.605076155891939,0.491426489453324,0.895212539691902,1.51196547450866,1.79141823963445,1.41173171500069,1.16551151602029,1.80088471075296,38,2,NA,0.743489583
31,57,"B3",18,0.475732935831218,0.0280664461743791,5.89962225872386,2023-06-23 15:51:00,2023-06-24 09:21:00,0.875,64,709.125,0.27588949420347,0.97121200063779,-0.0579919469776868,"June",-0.0609148242718607,0.67371879225338,0.104844638469036,0.912922813830964,0.0784250265158259,1.58048190183452,-0.0609148242718607,1,13,"",NA,NA,NA,"",NA,"",NA,0.88,-0.0237417546443239,2023-05-30,2023-06-23,0.199968578452976,0.511711420502998,0.421806006123671,0.699177730993714,0.734335428549888,1.6145705738461,0.724003651513409,1.21274140983624,-1.23648316448056,38,2,NA,NA
31,58,"B1",18,0.786865192100775,0.0326347091154683,4.14743331425552,2023-06-23 15:51:00,2023-06-24 09:21:00,2.912,84,707.088,0.593747708751797,1.47466429440227,0.464191370641,"June",0.0339894378509038,0.728628493090093,0.138872127399877,0.90819035453079,0.0761678514845386,1.96649926852569,0.0339894378509038,1,13,"YR",3.36,89,0.0361,"I",0.08,"0.002",1,1.85,1.89022704685086,2023-05-30,2023-06-23,0.259566883685212,0.544908774078098,0.457795413253205,0.920666843009069,1.44682272861683,2.17341211301802,0.558590335738557,0.878392399720708,1.01183464713015,38,2,NA,0.658986175
31,59,"B4",18,0.919051968780983,0.104499006691336,11.3703044268479,2023-06-23 15:51:00,2023-06-24 09:21:00,2.936,85,707.064,0.605843592424806,2.37273020712801,0.467756051244033,"June",-0.028282513815789,0.671416698820082,0.103358115427074,0.897178521118735,0.070869834154251,1.70381264680242,-0.028282513815789,1,13,"",NA,NA,NA,"",NA,"",NA,1.28,3.45911680341976,2023-05-30,2023-06-23,0.305787432363048,0.547365719616703,0.429953421779274,0.938383181393938,1.21963381205449,1.6805509491823,1.89308694317986,1.35203792677124,2.10707887664852,38,2,NA,NA
31,60,"A3",18,1.69265847225234,0.18537699032308,10.9518247987976,2023-06-23 15:51:00,2023-06-24 09:21:00,6.812,104,703.188,1.32724692882414,2.65873792068252,0.833274639290563,"June",-0.0456992039963777,0.367820005727917,-0.157998676148499,0.492326953099585,-0.18975542120662,1.63683592145691,-0.0456992039963777,1,13,"BrR",9.88,120,0.55,"F",0.496,"0.0094",1,3.57,2.69216736253706,2023-05-30,2023-06-23,0.676094509528689,0.548976018028615,1.16137630535513,0.795582258900788,1.70170084436755,1.60276652619005,1.03006122910593,0.772028107881252,1.92013925465581,38,2,0.781268524,0.669387755
