DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
44cfd342-2f88-4d35-8d74-9193ac3de56b,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.06
388cde7d-bda6-4ab2-a205-5615edb53064,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
2895893d-d9d2-4806-a6eb-8b31ba1b36f7,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.04
fb2ba1ee-339c-40d1-8542-3b513c127a94,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.04
816a0940-825d-46b9-9ddb-077e41e6e010,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
a088dc73-c2f5-4111-80a2-5790289e3989,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
723e13b8-dcce-4359-b090-60f0cae6dc9f,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
f0f8b0e0-2a52-459d-b23f-b739ab985add,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.04
c26c79d0-6dce-429f-a23e-9b0589cb68f1,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
ba6ffc88-d06b-44bb-b4c1-21a8c3de44d0,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
92a40ff5-3c56-4b57-a0c9-1933cffaec0d,445504,S332 Rack 2 Temperature,15/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
70675872-36a0-4b0a-846b-01a40734d5fd,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
e25e7750-e47f-4e7e-8866-e8353d8c0897,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.04
5a867180-223e-40be-b42e-260daec4af9d,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
c1442b81-f883-411f-9051-5d88b1c3b711,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.06
e1276163-9a1a-4e25-b46b-2a62b98b6542,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
8be28f8e-6eb5-493a-a486-692c10bbf19f,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
903cd2e3-8711-45a8-81b0-921f083c9cdf,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.06
ecc4e379-1f28-41f3-9414-87c2b97aeb57,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
583293cd-36f0-4293-b676-93201349e278,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,73,3.05
5a1dbdab-3537-4d89-9986-e6a6efd1d488,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,73,3.06
2eeb72ce-aa72-4915-b616-dfd68465c356,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
91a5aec3-c6a3-4bbd-bfec-8a5b2309a5ea,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,73,3.06
8b4fd9b3-6708-4a87-bdb2-4bb6b8e48f14,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
82269d60-3969-46e6-bd43-b0a23dce3fa9,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
4ebe0bb7-597e-48e5-839d-856207386200,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,73,3.07
032c2c8c-eb84-4869-896a-3f2f15df2b9d,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.06
397078c1-d168-4ac0-89e1-b96abe633504,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,73,3.05
6395e47e-9192-4324-bc22-32b037272b93,445504,S332 Rack 2 Temperature,14/06/2022,19.1,19.1° C,100,19.1,18,911279,FALSE,72,3.05
e7fa32f0-df6a-4e94-b354-45e6c27e2a05,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
ed8c2303-9e6d-4009-a9a8-485b1c34303f,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.06
23056522-4b17-4824-b0cf-ae919c8be0fb,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.06
a1297051-cdcc-4f32-8836-aa7f86688707,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
508be083-bcf7-498a-bf10-2b048fefab04,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
dfe8485c-2a66-40d3-a796-b2f94d78c1dc,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.06
476e9d8a-ff2c-4ce4-bb3b-e0f68290dd47,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
