
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.319	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	C Coral
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 2	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 3	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot / FTC (normal range, fast)	mg/l (ppm)	ON	WE7-530-200	3	ON External	20.000	ON	1013	0.000	40%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.050	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.709	1012	100.000	20.950	53.000	21.642	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Ch 2	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.713	1012	100.000	20.950	53.000	21.523	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Ch 3	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.714	1012	100.000	20.950	53.000	21.605	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Ch 4	Factory 0% Calibration	Air with 100% Humidity or Air Saturated Water	20.000	22.718	1012	100.000	20.950	53.000	21.659	0.817	0.106	4000	0.799	-0.043	0.811	0.000	-0.000301	-0.050	
Data	Smoothing:	3	
Date:	17/06/2023	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
17/06/2023	12:38:40	1278.00		8.4699	8.4588	8.4797	8.4608	22.272	22.272	22.272	22.272	1006.16	76.359	22.272	---	---	21.943	21.838	21.893	21.973	315.513	361.475	189.437	281.377	5.000	6.438	7.086	5.270	
17/06/2023	12:38:42	1280.00		8.4695	8.4562	8.4770	8.4627	22.278	22.278	22.278	22.278	1006.17	76.359	22.278	---	---	21.942	21.840	21.895	21.968	315.490	361.502	189.432	281.371	5.001	6.431	7.071	5.265	
17/06/2023	12:38:44	1282.00		8.4724	8.4578	8.4806	8.4618	22.264	22.264	22.264	22.264	1006.17	76.359	22.264	---	---	21.942	21.842	21.894	21.974	315.534	361.530	189.432	281.355	5.008	6.438	7.101	5.318	
17/06/2023	12:38:46	1284.00		8.4696	8.4568	8.4794	8.4596	22.264	22.264	22.264	22.264	1006.18	76.359	22.264	---	---	21.946	21.843	21.896	21.977	315.562	361.565	189.448	281.389	5.013	6.447	7.084	5.355	
17/06/2023	12:38:48	1286.00		8.4684	8.4583	8.4779	8.4578	22.264	22.264	22.264	22.264	1006.23	76.359	22.264	---	---	21.948	21.841	21.898	21.979	315.561	361.556	189.455	281.392	5.018	6.448	7.088	5.370	
17/06/2023	12:38:50	1288.00		8.4703	8.4596	8.4718	8.4585	22.264	22.264	22.264	22.264	1006.21	76.359	22.264	---	---	21.945	21.839	21.906	21.978	315.526	361.572	189.473	281.407	5.010	6.450	7.090	5.329	
17/06/2023	12:38:52	1290.00		8.4719	8.4587	8.4704	8.4584	22.264	22.264	22.264	22.264	1006.23	76.359	22.264	---	---	21.943	21.840	21.908	21.978	315.498	361.581	189.476	281.385	5.010	6.459	7.131	5.312	
17/06/2023	12:38:54	1292.00		8.4727	8.4582	8.4719	8.4587	22.264	22.264	22.264	22.264	1006.20	76.359	22.264	---	---	21.942	21.841	21.906	21.978	315.485	361.617	189.486	281.405	5.006	6.464	7.120	5.301	
17/06/2023	12:38:56	1294.00		8.4716	8.4526	8.4729	8.4566	22.279	22.279	22.279	22.279	1006.15	76.359	22.279	---	---	21.939	21.844	21.900	21.976	315.473	361.594	189.483	281.425	5.010	6.433	7.102	5.315	
17/06/2023	12:38:58	1296.00		8.4753	8.4567	8.4745	8.4610	22.272	22.272	22.272	22.272	1006.11	76.359	22.272	---	---	21.936	21.841	21.900	21.972	315.460	361.578	189.480	281.444	4.999	6.438	7.063	5.294	
17/06/2023	12:39:00	1298.00		8.4756	8.4561	8.4736	8.4619	22.273	22.273	22.273	22.273	1006.10	76.359	22.273	---	---	21.935	21.841	21.901	21.971	315.483	361.562	189.480	281.430	4.997	6.440	7.056	5.300	
17/06/2023	12:39:02	1300.00		8.4738	8.4583	8.4763	8.4620	22.272	22.272	22.272	22.272	1006.11	76.359	22.272	---	---	21.938	21.839	21.897	21.971	315.515	361.566	189.484	281.421	5.000	6.465	7.021	5.301	
17/06/2023	12:39:04	1302.00		8.4727	8.4559	8.4767	8.4594	22.272	22.272	22.272	22.272	1006.12	76.359	22.272	---	---	21.939	21.842	21.897	21.975	315.573	361.590	189.502	281.430	5.016	6.455	7.091	5.317	
17/06/2023	12:39:06	1304.00		8.4723	8.4573	8.4741	8.4570	22.271	22.271	22.271	22.271	1006.14	76.359	22.271	---	---	21.940	21.840	21.901	21.978	315.601	361.583	189.509	281.456	5.017	6.461	7.100	5.329	
17/06/2023	12:39:08	1306.00		8.4740	8.4590	8.4740	8.4600	22.257	22.257	22.257	22.257	1006.18	76.359	22.257	---	---	21.941	21.842	21.905	21.978	315.630	361.593	189.515	281.444	5.009	6.455	7.135	5.335	
17/06/2023	12:39:10	1308.00		8.4679	8.4553	8.4711	8.4578	22.271	22.271	22.271	22.271	1006.19	76.359	22.271	---	---	21.946	21.843	21.905	21.977	315.629	361.584	189.506	281.439	4.999	6.437	7.063	5.321	
17/06/2023	12:39:12	1310.00		8.4651	8.4561	8.4752	8.4578	22.271	22.271	22.271	22.271	1006.20	76.367	22.271	---	---	21.950	21.842	21.899	21.977	315.616	361.618	189.515	281.440	5.004	6.436	7.075	5.286	
17/06/2023	12:39:14	1312.00		8.4595	8.4528	8.4693	8.4548	22.284	22.284	22.284	22.284	1006.21	76.367	22.284	---	---	21.954	21.843	21.903	21.977	315.608	361.635	189.515	281.466	5.008	6.431	7.095	5.283	
17/06/2023	12:39:16	1314.00		8.4624	8.4572	8.4727	8.4564	22.270	22.270	22.270	22.270	1006.20	76.367	22.270	---	---	21.954	21.841	21.903	21.979	315.625	361.667	189.520	281.469	5.008	6.433	7.106	5.293	
17/06/2023	12:39:18	1316.00		8.4607	8.4537	8.4689	8.4589	22.270	22.270	22.270	22.270	1006.16	76.359	22.270	---	---	21.956	21.845	21.908	21.976	315.642	361.649	189.511	281.457	5.013	6.441	7.067	5.292	
17/06/2023	12:39:20	1318.00		8.4615	8.4565	8.4728	8.4593	22.264	22.264	22.264	22.264	1006.20	76.359	22.264	---	---	21.957	21.843	21.905	21.977	315.648	361.630	189.513	281.450	5.015	6.449	7.050	5.311	
17/06/2023	12:39:22	1320.00		8.4615	8.4555	8.4680	8.4565	22.271	22.271	22.271	22.271	1006.23	76.359	22.271	---	---	21.955	21.843	21.909	21.979	315.627	361.607	189.503	281.451	5.017	6.446	7.086	5.318	
17/06/2023	12:39:24	1322.00		8.4631	8.4579	8.4701	8.4528	22.272	22.272	22.272	22.272	1006.25	76.359	22.272	---	---	21.952	21.839	21.906	21.983	315.608	361.598	189.501	281.464	5.011	6.421	7.108	5.339	
17/06/2023	12:39:26	1324.00		8.4635	8.4586	8.4670	8.4533	22.272	22.272	22.272	22.272	1006.18	76.367	22.272	---	---	21.952	21.838	21.910	21.983	315.592	361.614	189.510	281.471	5.014	6.413	7.069	5.294	
17/06/2023	12:39:28	1326.00		8.4618	8.4573	8.4655	8.4566	22.279	22.279	22.279	22.279	1006.13	76.367	22.279	---	---	21.952	21.838	21.910	21.976	315.611	361.616	189.511	281.470	5.016	6.435	7.025	5.298	
17/06/2023	12:39:30	1328.00		8.4645	8.4587	8.4672	8.4610	22.271	22.271	22.271	22.271	1006.12	76.367	22.271	---	---	21.950	21.838	21.910	21.973	315.650	361.639	189.510	281.459	5.014	6.447	7.034	5.265	
17/06/2023	12:39:32	1330.00		8.4631	8.4538	8.4700	8.4605	22.278	22.278	22.278	22.278	1006.09	76.359	22.278	---	---	21.950	21.843	21.904	21.971	315.681	361.651	189.506	281.464	5.007	6.450	7.039	5.314	
17/06/2023	12:39:34	1332.00		8.4652	8.4549	8.4735	8.4607	22.270	22.270	22.270	22.270	1006.14	76.367	22.270	---	---	21.949	21.844	21.902	21.973	315.675	361.649	189.507	281.458	5.010	6.429	7.024	5.300	
17/06/2023	12:39:36	1334.00		8.4627	8.4524	8.4694	8.4567	22.270	22.270	22.270	22.270	1006.14	76.367	22.270	---	---	21.953	21.847	21.907	21.979	315.662	361.656	189.513	281.464	5.017	6.432	7.014	5.310	
17/06/2023	12:39:38	1336.00		8.4633	8.4521	8.4700	8.4573	22.270	22.270	22.270	22.270	1006.17	76.374	22.270	---	---	21.952	21.848	21.907	21.978	315.686	361.670	189.507	281.471	5.039	6.440	7.056	5.283	
17/06/2023	12:39:40	1338.00		8.4613	8.4533	8.4726	8.4548	22.264	22.264	22.264	22.264	1006.13	76.374	22.264	---	---	21.957	21.848	21.905	21.983	315.692	361.673	189.521	281.490	5.036	6.451	7.080	5.262	
17/06/2023	12:39:42	1340.00		8.4617	8.4539	8.4737	8.4567	22.265	22.265	22.265	22.265	1006.12	76.382	22.265	---	---	21.956	21.847	21.903	21.980	315.698	361.674	189.523	281.506	5.036	6.446	7.106	5.273	
17/06/2023	12:39:44	1342.00		8.4629	8.4571	8.4721	8.4556	22.259	22.259	22.259	22.259	1006.15	76.382	22.259	---	---	21.956	21.844	21.907	21.983	315.696	361.675	189.521	281.505	5.027	6.453	7.106	5.263	
17/06/2023	12:39:46	1344.00		8.4651	8.4555	8.4715	8.4590	22.258	22.258	22.258	22.258	1006.15	76.374	22.258	---	---	21.954	21.846	21.908	21.979	315.694	361.695	189.535	281.515	5.025	6.469	7.163	5.278	
17/06/2023	12:39:48	1346.00		8.4668	8.4537	8.4697	8.4570	22.264	22.264	22.264	22.264	1006.16	76.374	22.264	---	---	21.949	21.847	21.909	21.980	315.706	361.684	189.540	281.512	5.009	6.460	7.166	5.291	
17/06/2023	12:39:50	1348.00		8.4659	8.4534	8.4697	8.4564	22.264	22.264	22.264	22.264	1006.13	76.374	22.264	---	---	21.951	21.848	21.909	21.981	315.681	361.696	189.552	281.524	4.993	6.445	7.177	5.287	
17/06/2023	12:39:52	1350.00		8.4660	8.4542	8.4710	8.4552	22.257	22.257	22.257	22.257	1006.14	76.382	22.257	---	---	21.952	21.848	21.909	21.984	315.675	361.698	189.543	281.539	5.001	6.414	7.095	5.295	
17/06/2023	12:39:54	1352.00		8.4629	8.4552	8.4755	8.4534	22.258	22.258	22.258	22.258	1006.12	76.382	22.258	---	---	21.957	21.847	21.903	21.987	315.631	361.733	189.547	281.562	5.009	6.428	7.069	5.298	
17/06/2023	12:39:56	1354.00		8.4623	8.4533	8.4746	8.4530	22.258	22.258	22.258	22.258	1006.09	76.382	22.258	---	---	21.957	21.849	21.904	21.987	315.615	361.726	189.560	281.537	5.001	6.431	7.056	5.295	
17/06/2023	12:39:58	1356.00		8.4621	8.4476	8.4677	8.4496	22.279	22.279	22.279	22.279	1006.07	76.382	22.279	---	---	21.951	21.851	21.907	21.986	315.615	361.729	189.568	281.512	5.000	6.448	7.065	5.299	
17/06/2023	12:40:00	1358.00		8.4623	8.4498	8.4626	8.4510	22.272	22.272	22.272	22.272	1006.08	76.382	22.272	---	---	21.953	21.850	21.916	21.986	315.635	361.719	189.590	281.483	5.001	6.454	7.062	5.270	
17/06/2023	12:40:02	1360.00		8.4651	8.4526	8.4676	8.4510	22.264	22.264	22.264	22.264	1006.14	76.382	22.264	---	---	21.952	21.849	21.911	21.988	315.663	361.723	189.588	281.514	5.013	6.447	7.024	5.249	
17/06/2023	12:40:04	1362.00		8.4638	8.4563	8.4686	8.4493	22.257	22.257	22.257	22.257	1006.20	76.382	22.257	---	---	21.956	21.846	21.912	21.992	315.669	361.728	189.568	281.536	5.008	6.455	7.004	5.221	
17/06/2023	12:40:06	1364.00		8.4670	8.4555	8.4702	8.4512	22.249	22.249	22.249	22.249	1006.22	76.382	22.249	---	---	21.954	21.849	21.912	21.992	315.694	361.743	189.549	281.549	5.010	6.452	7.046	5.213	
17/06/2023	12:40:08	1366.00		8.4651	8.4563	8.4700	8.4548	22.250	22.250	22.250	22.250	1006.20	76.382	22.250	---	---	21.956	21.848	21.912	21.987	315.684	361.758	189.543	281.545	5.017	6.453	7.063	5.235	
17/06/2023	12:40:10	1368.00		8.4626	8.4546	8.4721	8.4576	22.250	22.250	22.250	22.250	1006.16	76.382	22.250	---	---	21.959	21.850	21.909	21.983	315.691	361.763	189.543	281.541	5.007	6.435	7.141	5.274	
17/06/2023	12:40:12	1370.00		8.4598	8.4511	8.4716	8.4548	22.265	22.265	22.265	22.265	1006.17	76.382	22.265	---	---	21.959	21.850	21.906	21.983	315.660	361.739	189.542	281.546	4.997	6.432	7.120	5.307	
17/06/2023	12:40:14	1372.00		8.4615	8.4492	8.4697	8.4522	22.271	22.271	22.271	22.271	1006.15	76.382	22.271	---	---	21.955	21.851	21.907	21.984	315.659	361.729	189.540	281.533	5.000	6.439	7.144	5.312	
17/06/2023	12:40:16	1374.00		8.4649	8.4504	8.4659	8.4508	22.271	22.271	22.271	22.271	1006.16	76.382	22.271	---	---	21.950	21.850	21.912	21.986	315.663	361.735	189.573	281.531	5.008	6.460	7.109	5.287	
17/06/2023	12:40:18	1376.00		8.4649	8.4524	8.4657	8.4539	22.264	22.264	22.264	22.264	1006.12	76.382	22.264	---	---	21.952	21.849	21.914	21.984	315.657	361.760	189.591	281.543	5.017	6.460	7.109	5.260	
17/06/2023	12:40:20	1378.00		8.4650	8.4520	8.4648	8.4555	22.257	22.257	22.257	22.257	1006.11	76.382	22.257	---	---	21.954	21.851	21.917	21.984	315.640	361.766	189.602	281.566	5.006	6.446	7.091	5.255	
17/06/2023	12:40:22	1380.00		8.4628	8.4529	8.4707	8.4574	22.251	22.251	22.251	22.251	1006.08	76.382	22.251	---	---	21.959	21.852	21.911	21.983	315.612	361.767	189.610	281.570	5.007	6.433	7.092	5.271	
17/06/2023	12:40:24	1382.00		8.4666	8.4524	8.4717	8.4569	22.251	22.251	22.251	22.251	1006.09	76.382	22.251	---	---	21.953	21.853	21.910	21.984	315.632	361.758	189.601	281.563	5.014	6.439	7.111	5.255	
17/06/2023	12:40:26	1384.00		8.4668	8.4505	8.4691	8.4545	22.251	22.251	22.251	22.251	1006.11	76.382	22.251	---	---	21.953	21.855	21.913	21.987	315.624	361.753	189.602	281.566	5.023	6.433	7.139	5.247	
17/06/2023	12:40:28	1386.00		8.4717	8.4516	8.4689	8.4542	22.245	22.245	22.245	22.245	1006.13	76.382	22.245	---	---	21.948	21.855	21.915	21.989	315.633	361.759	189.576	281.568	5.018	6.413	7.161	5.240	
17/06/2023	12:40:30	1388.00		8.4690	8.4475	8.4647	8.4520	22.251	22.251	22.251	22.251	1006.12	76.382	22.251	---	---	21.950	21.859	21.919	21.990	315.610	361.775	189.570	281.567	5.001	6.408	7.117	5.266	
17/06/2023	12:40:32	1390.00		8.4683	8.4483	8.4623	8.4513	22.264	22.264	22.264	22.264	1006.14	76.382	22.264	---	---	21.947	21.854	21.919	21.988	315.610	361.802	189.563	281.556	4.991	6.424	7.112	5.287	
17/06/2023	12:40:34	1392.01		8.4677	8.4482	8.4599	8.4550	22.263	22.263	22.263	22.263	1006.13	76.382	22.263	---	---	21.949	21.855	21.922	21.983	315.609	361.808	189.568	281.552	5.008	6.454	7.136	5.309	
17/06/2023	12:40:36	1394.00		8.4677	8.4512	8.4657	8.4560	22.256	22.256	22.256	22.256	1006.17	76.382	22.256	---	---	21.951	21.853	21.916	21.984	315.636	361.812	189.572	281.548	5.015	6.462	7.192	5.293	
17/06/2023	12:40:38	1396.00		8.4708	8.4525	8.4708	8.4558	22.243	22.243	22.243	22.243	1006.14	76.382	22.243	---	---	21.950	21.855	21.913	21.988	315.659	361.799	189.579	281.563	5.020	6.470	7.160	5.286	
17/06/2023	12:40:40	1398.00		8.4679	8.4491	8.4735	8.4529	22.251	22.251	22.251	22.251	1006.15	76.382	22.251	---	---	21.952	21.857	21.907	21.989	315.675	361.795	189.586	281.567	5.013	6.446	7.077	5.269	
17/06/2023	12:40:42	1400.00		8.4684	8.4489	8.4714	8.4516	22.258	22.258	22.258	22.258	1006.12	76.382	22.258	---	---	21.949	21.855	21.908	21.989	315.676	361.808	189.592	281.575	5.012	6.450	7.047	5.290	
17/06/2023	12:40:44	1402.00		8.4650	8.4494	8.4680	8.4540	22.258	22.258	22.258	22.258	1006.10	76.382	22.258	---	---	21.954	21.855	21.913	21.986	315.700	361.808	189.597	281.584	5.000	6.449	7.018	5.271	
17/06/2023	12:40:46	1404.00		8.4674	8.4501	8.4686	8.4541	22.257	22.257	22.257	22.257	1006.09	76.382	22.257	---	---	21.950	21.854	21.912	21.986	315.721	361.812	189.593	281.593	5.002	6.470	7.029	5.276	
17/06/2023	12:40:48	1406.00		8.4668	8.4507	8.4710	8.4560	22.251	22.251	22.251	22.251	1006.10	76.382	22.251	---	---	21.953	21.855	21.911	21.985	315.760	361.815	189.588	281.606	5.011	6.453	7.047	5.276	
17/06/2023	12:40:50	1408.00		8.4651	8.4513	8.4734	8.4553	22.251	22.251	22.251	22.251	1006.12	76.382	22.251	---	---	21.955	21.854	21.907	21.986	315.773	361.842	189.582	281.607	5.020	6.449	7.046	5.283	
17/06/2023	12:40:52	1410.00		8.4601	8.4521	8.4701	8.4528	22.251	22.251	22.251	22.251	1006.11	76.382	22.251	---	---	21.962	21.853	21.912	21.989	315.779	361.848	189.576	281.595	5.009	6.437	7.092	5.273	
17/06/2023	12:40:54	1412.00		8.4594	8.4534	8.4669	8.4557	22.244	22.244	22.244	22.244	1006.15	76.382	22.244	---	---	21.965	21.853	21.918	21.988	315.768	361.842	189.595	281.612	5.009	6.416	7.070	5.252	
17/06/2023	12:40:56	1414.00		8.4644	8.4531	8.4684	8.4544	22.244	22.244	22.244	22.244	1006.18	76.382	22.244	---	---	21.958	21.854	21.916	21.989	315.770	361.827	189.595	281.596	4.999	6.419	7.059	5.233	
17/06/2023	12:40:58	1416.00		8.4653	8.4536	8.4714	8.4561	22.244	22.244	22.244	22.244	1006.16	76.382	22.244	---	---	21.957	21.853	21.912	21.987	315.739	361.819	189.599	281.590	5.004	6.424	7.025	5.211	
17/06/2023	12:41:00	1418.00		8.4653	8.4518	8.4699	8.4536	22.251	22.251	22.251	22.251	1006.06	76.382	22.251	---	---	21.955	21.853	21.912	21.988	315.720	361.817	189.593	281.578	5.005	6.451	7.059	5.242	
17/06/2023	12:41:02	1420.00		8.4606	8.4466	8.4654	8.4519	22.258	22.258	22.258	22.258	1006.02	76.382	22.258	---	---	21.960	21.858	21.916	21.989	315.696	361.804	189.608	281.588	5.028	6.445	7.104	5.258	
17/06/2023	12:41:04	1422.00		8.4608	8.4468	8.4671	8.4538	22.251	22.251	22.251	22.251	1006.04	76.382	22.251	---	---	21.961	21.860	21.916	21.988	315.709	361.816	189.634	281.595	5.034	6.434	7.144	5.296	
17/06/2023	12:41:06	1424.00		8.4627	8.4490	8.4701	8.4545	22.244	22.244	22.244	22.244	1006.06	76.382	22.244	---	---	21.961	21.859	21.914	21.989	315.732	361.829	189.641	281.603	5.017	6.454	7.161	5.279	
17/06/2023	12:41:08	1426.00		8.4634	8.4531	8.4712	8.4574	22.236	22.236	22.236	22.236	1006.06	76.382	22.236	---	---	21.962	21.856	21.915	21.988	315.763	361.838	189.649	281.610	5.000	6.456	7.170	5.284	
17/06/2023	12:41:10	1428.00		8.4666	8.4551	8.4665	8.4576	22.229	22.229	22.229	22.229	1006.07	76.382	22.229	---	---	21.960	21.855	21.923	21.989	315.788	361.831	189.627	281.635	4.983	6.459	7.164	5.268	
17/06/2023	12:41:12	1430.00		8.4641	8.4543	8.4666	8.4564	22.237	22.237	22.237	22.237	1006.09	76.382	22.237	---	---	21.961	21.854	21.921	21.989	315.808	361.827	189.615	281.623	4.994	6.454	7.138	5.265	
17/06/2023	12:41:14	1432.00		8.4644	8.4544	8.4714	8.4556	22.238	22.238	22.238	22.238	1006.10	76.382	22.238	---	---	21.960	21.854	21.914	21.989	315.816	361.834	189.599	281.637	4.996	6.450	7.119	5.278	
17/06/2023	12:41:16	1434.00		8.4605	8.4515	8.4695	8.4537	22.245	22.245	22.245	22.245	1006.08	76.382	22.245	---	---	21.964	21.856	21.914	21.990	315.817	361.859	189.609	281.645	5.007	6.468	7.086	5.279	
17/06/2023	12:41:18	1436.00		8.4610	8.4500	8.4685	8.4523	22.245	22.245	22.245	22.245	1006.07	76.382	22.245	---	---	21.963	21.858	21.916	21.992	315.774	361.878	189.614	281.649	5.001	6.446	7.030	5.268	
17/06/2023	12:41:20	1438.00		8.4613	8.4465	8.4620	8.4543	22.245	22.245	22.245	22.245	1006.08	76.382	22.245	---	---	21.963	21.862	21.925	21.989	315.755	361.892	189.637	281.638	5.004	6.444	7.056	5.246	
17/06/2023	12:41:22	1440.00		8.4676	8.4503	8.4656	8.4551	22.237	22.237	22.237	22.237	1006.10	76.382	22.237	---	---	21.956	21.859	21.922	21.990	315.744	361.886	189.627	281.622	4.997	6.429	7.106	5.230	
17/06/2023	12:41:24	1442.00		8.4664	8.4487	8.4624	8.4544	22.237	22.237	22.237	22.237	1006.08	76.382	22.237	---	---	21.958	21.862	21.926	21.991	315.754	361.878	189.629	281.622	5.001	6.443	7.141	5.250	
17/06/2023	12:41:26	1444.00		8.4664	8.4504	8.4603	8.4527	22.244	22.244	22.244	22.244	1006.09	76.382	22.244	---	---	21.955	21.857	21.927	21.992	315.759	361.867	189.613	281.628	4.987	6.436	7.103	5.240	
17/06/2023	12:41:28	1446.00		8.4618	8.4455	8.4577	8.4496	22.258	22.258	22.258	22.258	1006.09	76.382	22.258	---	---	21.957	21.860	21.926	21.992	315.768	361.858	189.639	281.640	4.994	6.422	7.085	5.270	
17/06/2023	12:41:30	1448.00		8.4616	8.4456	8.4600	8.4508	22.258	22.258	22.258	22.258	1006.08	76.382	22.258	---	---	21.958	21.860	21.923	21.990	315.785	361.860	189.645	281.643	5.006	6.402	7.057	5.267	
17/06/2023	12:41:32	1450.00		8.4624	8.4461	8.4621	8.4493	22.251	22.251	22.251	22.251	1006.04	76.382	22.251	---	---	21.959	21.861	21.923	21.994	315.798	361.881	189.637	281.643	5.011	6.402	7.116	5.276	
17/06/2023	12:41:34	1452.00		8.4590	8.4445	8.4579	8.4510	22.251	22.251	22.251	22.251	1006.01	76.382	22.251	---	---	21.964	21.863	21.928	21.992	315.815	361.899	189.627	281.650	5.013	6.433	7.092	5.242	
17/06/2023	12:41:36	1454.00		8.4604	8.4471	8.4603	8.4506	22.244	22.244	22.244	22.244	1006.01	76.382	22.244	---	---	21.964	21.862	21.927	21.994	315.824	361.916	189.615	281.664	5.008	6.434	7.126	5.236	
17/06/2023	12:41:38	1456.00		8.4566	8.4441	8.4608	8.4509	22.251	22.251	22.251	22.251	1006.03	76.382	22.251	---	---	21.967	21.864	21.924	21.992	315.844	361.919	189.634	281.688	5.022	6.458	7.119	5.276	
17/06/2023	12:41:40	1458.00		8.4613	8.4470	8.4672	8.4542	22.238	22.238	22.238	22.238	1006.07	76.382	22.238	---	---	21.964	21.864	21.920	21.991	315.856	361.926	189.639	281.680	5.011	6.434	7.113	5.269	
17/06/2023	12:41:42	1460.00		8.4621	8.4468	8.4650	8.4546	22.231	22.231	22.231	22.231	1006.13	76.382	22.231	---	---	21.965	21.866	21.925	21.993	315.889	361.930	189.648	281.709	4.994	6.426	7.135	5.257	
17/06/2023	12:41:44	1462.00		8.4653	8.4490	8.4670	8.4555	22.217	22.217	22.217	22.217	1006.12	76.382	22.217	---	---	21.965	21.867	21.926	21.996	315.877	361.939	189.639	281.691	4.985	6.419	7.134	5.239	
17/06/2023	12:41:46	1464.00		8.4643	8.4483	8.4640	8.4526	22.224	22.224	22.224	22.224	1006.07	76.382	22.224	---	---	21.965	21.866	21.928	21.998	315.839	361.949	189.651	281.693	4.990	6.425	7.104	5.239	
17/06/2023	12:41:48	1466.00		8.4647	8.4464	8.4616	8.4516	22.237	22.237	22.237	22.237	1006.04	76.382	22.237	---	---	21.960	21.865	21.927	21.995	315.810	361.954	189.658	281.672	5.002	6.460	7.096	5.273	
17/06/2023	12:41:50	1468.00		8.4620	8.4452	8.4571	8.4509	22.244	22.244	22.244	22.244	1006.04	76.382	22.244	---	---	21.962	21.864	21.931	21.994	315.801	361.957	189.676	281.682	5.004	6.448	7.054	5.240	
17/06/2023	12:41:52	1470.00		8.4625	8.4447	8.4587	8.4490	22.245	22.245	22.245	22.245	1006.09	76.382	22.245	---	---	21.960	21.865	21.929	21.996	315.844	361.958	189.667	281.701	5.004	6.465	7.082	5.283	
17/06/2023	12:41:54	1472.00		8.4626	8.4466	8.4643	8.4511	22.232	22.232	22.232	22.232	1006.06	76.382	22.232	---	---	21.964	21.866	21.925	21.997	315.856	361.972	189.668	281.700	4.999	6.434	7.057	5.252	
17/06/2023	12:41:56	1474.00		8.4614	8.4448	8.4656	8.4483	22.239	22.239	22.239	22.239	1006.07	76.382	22.239	---	---	21.964	21.866	21.922	21.999	315.865	361.980	189.651	281.701	4.995	6.438	7.083	5.268	
17/06/2023	12:41:58	1476.00		8.4621	8.4456	8.4656	8.4499	22.232	22.232	22.232	22.232	1006.06	76.382	22.232	---	---	21.965	21.867	21.924	21.999	315.824	361.992	189.652	281.705	4.987	6.413	7.089	5.249	
17/06/2023	12:42:00	1478.00		8.4603	8.4443	8.4643	8.4493	22.239	22.239	22.239	22.239	1006.10	76.382	22.239	---	---	21.966	21.867	21.923	21.998	315.806	361.978	189.637	281.712	4.978	6.410	7.123	5.295	
17/06/2023	12:42:02	1480.00		8.4646	8.4471	8.4640	8.4511	22.232	22.232	22.232	22.232	1006.10	76.382	22.232	---	---	21.962	21.865	21.926	21.997	315.822	361.985	189.644	281.714	4.985	6.421	7.107	5.329	
